timestamp,j0_pos,j0_vel,j1_pos,j1_vel,j2_pos,j2_vel,j3_pos,j3_vel,j4_pos,j4_vel,j5_pos,j5_vel,j6_pos,j6_vel,j7_pos,j7_vel,j8_pos,j8_vel,j9_pos,j9_vel
23.8166,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057794,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,-0.010990,0.477798,0.010990
23.8266,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000572,0.010990,-1.778248,0.010990,2.223812,0.010990,0.477798,-0.010990
23.8367,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057794,0.010990,0.000572,-0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
23.8467,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.010990,-2.447356,-0.010990,-0.686847,-0.010990,-0.057412,-0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
23.8567,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057794,-0.010990,0.000191,-0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
23.8666,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
23.8767,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000191,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,-0.010990
23.8867,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,-0.010990,-0.057412,0.032967,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
23.8967,12.500000,45.000000,-0.032617,-0.010990,1.742771,0.010990,-2.447356,0.010990,-0.686847,-0.010990,-0.057412,0.010990,0.000572,-0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.032967
23.9070,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.054947,-0.057794,-0.010990,0.000572,0.010990,-1.778248,0.010990,2.223812,-0.010990,0.477798,0.010990
23.9166,12.500000,45.000000,-0.032617,-0.010990,1.742771,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057794,0.010990,0.000572,-0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,-0.010990
23.9271,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,-0.010990,-0.057794,-0.010990,0.000572,-0.010990,-1.778248,-0.010990,2.223812,0.032967,0.477798,0.010990
23.9366,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.032967,-0.057412,0.010990,0.000572,-0.010990,-1.778248,-0.010990,2.223812,0.032967,0.477798,0.032967
23.9467,12.500000,45.000000,-0.032998,-0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,-0.010990,-0.057794,-0.010990,0.000572,0.010990,-1.778248,0.010990,2.223812,0.010990,0.477798,0.032967
23.9567,12.500000,45.000000,-0.032617,0.010990,1.742390,0.010990,-2.447356,0.010990,-0.686847,-0.010990,-0.057794,-0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.032967
23.9671,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000572,0.054947,-1.778248,-0.010990,2.223812,0.010990,0.477798,-0.010990
23.9769,12.500000,45.000000,-0.032617,0.010990,1.742771,0.010990,-2.447356,0.010990,-0.686847,-0.010990,-0.057794,0.010990,0.000191,-0.010990,-1.778248,-0.010990,2.224194,0.010990,0.477798,0.032967
23.9867,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,-0.010990,-0.686847,-0.010990,-0.057794,0.010990,0.000572,0.010990,-1.778248,0.010990,2.223812,0.032967,0.477798,0.010990
23.9967,12.500000,45.000000,-0.032617,0.010990,1.742771,-0.010990,-2.447356,0.032967,-0.686847,-0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
24.0071,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,-0.010990
24.0166,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.010990,-0.057794,-0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.032967
24.0267,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,-0.010990,0.000572,0.010990,-1.778248,0.010990,2.223812,0.010990,0.477798,0.010990
24.0372,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,-0.010990,0.000572,0.010990,-1.778248,0.010990,2.223812,0.010990,0.477798,0.010990
24.0467,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,-0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
24.0567,12.500000,45.000000,-0.032617,0.010990,1.742390,0.010990,-2.447356,0.010990,-0.686847,0.032967,-0.057412,0.032967,0.000572,0.010990,-1.778248,-0.010990,2.224194,0.032967,0.477798,0.010990
24.0667,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.010990,-0.057794,-0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.032967
24.0767,12.500000,45.000000,-0.032617,0.010990,1.742390,0.010990,-2.447356,0.032967,-0.686847,-0.032967,-0.057412,0.032967,0.000572,0.010990,-1.778248,0.010990,2.223812,0.010990,0.477798,-0.010990
24.0867,12.500000,45.000000,-0.032617,0.010990,1.742771,0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057794,-0.010990,0.000572,0.032967,-1.778248,-0.010990,2.223812,0.032967,0.477798,0.032967
24.0967,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.032967,-2.447356,-0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.032967,-1.778248,-0.010990,2.223812,-0.010990,0.477798,0.032967
24.1071,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,-0.010990,-0.686847,0.010990,-0.057794,-0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
24.1167,12.500000,45.000000,-0.032617,0.010990,1.742771,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,-0.010990
24.1268,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057794,0.010990,0.000572,0.032967,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
24.1372,12.500000,45.000000,-0.032617,0.010990,1.742390,0.010990,-2.447356,0.032967,-0.686847,-0.010990,-0.057412,0.010990,0.000572,0.032967,-1.778248,-0.010990,2.223812,-0.010990,0.477798,0.010990
24.1472,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000191,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.032967
24.1572,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.032967,-0.057794,0.010990,0.000191,-0.032967,-1.778248,-0.054947,2.223812,0.010990,0.477798,-0.010990
24.1673,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000572,0.032967,-1.778248,-0.010990,2.223812,-0.010990,0.477798,0.010990
24.1774,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,-0.010990,-0.057412,0.032967,0.000572,-0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,-0.010990
24.1872,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,-0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,-0.010990,0.477798,0.010990
24.1972,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.032967
24.2072,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.032967,2.223812,0.010990,0.477798,0.032967
24.2173,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.032967,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,-0.010990
24.2273,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,-0.010990,0.477798,0.032967
24.2373,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,-0.010990,-0.686847,0.010990,-0.057794,-0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.032967
24.2472,12.500000,45.000000,-0.032617,0.010990,1.742390,0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.032967,0.477798,-0.010990
24.2572,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000572,0.032967,-1.778248,0.010990,2.223812,0.010990,0.477798,-0.010990
24.2671,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000572,0.010990,-1.778248,-0.010990,2.223812,-0.010990,0.477798,0.032967
24.2772,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.010990,-2.447356,0.032967,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.032967,0.477798,-0.010990
24.2872,12.500000,45.000000,-0.032617,0.032967,1.742390,0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057794,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.032967
24.2971,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.032967,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.032967,0.477798,0.010990
24.3069,12.500000,45.000000,-0.032617,0.032967,1.742390,0.010990,-2.447356,0.032967,-0.686847,-0.010990,-0.057794,-0.010990,0.000572,-0.010990,-1.778248,-0.010990,2.223812,0.032967,0.477798,0.010990
24.3172,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000191,0.010990,-1.778248,-0.010990,2.223812,-0.010990,0.477798,-0.010990
24.3272,12.500000,45.000000,-0.032617,0.010990,1.742390,0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,-0.010990
24.3372,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,0.032967,-0.686847,-0.010990,-0.057412,-0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,-0.010990,0.477798,0.010990
24.3471,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.032967,-0.057794,-0.010990,0.000572,0.010990,-1.778248,-0.032967,2.223812,-0.010990,0.477798,-0.010990
24.3572,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
24.3672,12.500000,45.000000,-0.032617,0.010990,1.742771,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057794,0.010990,0.000572,-0.010990,-1.778248,-0.010990,2.223812,0.032967,0.477798,-0.010990
24.3774,12.500000,45.000000,-0.032998,-0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.032967,-0.057794,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
24.3871,12.500000,45.000000,-0.032617,0.010990,1.742390,0.010990,-2.447356,0.010990,-0.686847,0.054947,-0.057412,0.032967,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.032967
24.3971,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,-0.010990,-0.057412,0.010990,0.000191,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
24.4071,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,-0.010990,-0.057412,0.010990,0.000572,0.032967,-1.778248,0.010990,2.223812,0.010990,0.477798,0.010990
24.4171,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.010990,-2.447356,0.010990,-0.687228,-0.010990,-0.057412,0.032967,0.000191,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
24.4271,12.500000,45.000000,-0.032617,0.010990,1.742390,0.010990,-2.447356,0.032967,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.032967,2.224194,0.032967,0.477798,0.032967
24.4371,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.010990,-2.447356,-0.010990,-0.686847,-0.010990,-0.057794,-0.010990,0.000572,0.010990,-1.778248,0.010990,2.223812,0.010990,0.477798,0.010990
24.4471,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.010990,-2.447356,0.032967,-0.686847,0.032967,-0.057794,-0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
24.4573,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.032967,-0.057412,0.032967,0.000572,0.010990,-1.778248,-0.032967,2.223812,0.010990,0.477798,0.010990
24.4672,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.010990,-2.447356,0.032967,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,-0.010990
24.4773,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.032967,-1.778248,0.010990,2.223812,0.010990,0.477798,0.032967
24.4872,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000572,0.010990,-1.778248,-0.032967,2.223812,-0.010990,0.477798,0.032967
24.4971,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.032967,2.223812,0.010990,0.477798,0.010990
24.5071,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.010990,-2.447356,-0.010990,-0.686847,0.010990,-0.057794,0.010990,0.000572,0.032967,-1.778248,0.010990,2.223812,0.032967,0.477798,-0.010990
24.5172,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057794,-0.010990,0.000572,0.032967,-1.778248,-0.010990,2.224194,0.010990,0.477798,0.032967
24.5270,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,-0.010990,-0.057412,0.010990,0.000572,-0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,-0.010990
24.5371,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,-0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000572,0.032967,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
24.5471,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.032967,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,-0.010990
24.5572,12.500000,45.000000,-0.032617,0.010990,1.742390,0.010990,-2.447356,-0.010990,-0.686847,0.032967,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.032967,0.477798,0.032967
24.5672,12.500000,45.000000,-0.032617,0.010990,1.742771,-0.010990,-2.447356,0.010990,-0.686847,-0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.032967,2.224194,0.010990,0.477798,-0.010990
24.5771,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,-0.010990
24.5873,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,-0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.032967,-1.778248,-0.010990,2.223812,0.032967,0.477798,0.010990
24.5975,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.010990,-2.447356,-0.010990,-0.686847,0.010990,-0.057794,-0.010990,0.000572,0.010990,-1.778248,-0.010990,2.224194,0.010990,0.477798,-0.010990
24.6071,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057794,-0.010990,0.000572,0.010990,-1.778248,-0.032967,2.223812,0.010990,0.477798,0.010990
24.6171,12.500000,45.000000,-0.032617,0.032967,1.742771,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000191,0.010990,-1.778248,-0.010990,2.224194,0.010990,0.477798,-0.010990
24.6272,12.500000,45.000000,-0.032617,0.010990,1.742771,-0.010990,-2.447356,0.010990,-0.686847,0.032967,-0.057412,0.010990,0.000572,0.010990,-1.778248,0.010990,2.223812,-0.010990,0.477798,-0.010990
24.6372,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057794,-0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
24.6472,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000572,0.010990,-1.778248,0.010990,2.223812,0.032967,0.477798,0.032967
24.6572,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,-0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,0.010990,2.223812,0.010990,0.477798,0.010990
24.6671,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,-0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.032967,0.477798,0.010990
24.6770,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.032967,-0.686847,0.010990,-0.057412,0.054947,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,-0.010990
24.6871,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,-0.010990,0.000572,0.032967,-1.778248,-0.032967,2.223812,0.032967,0.477798,0.010990
24.6971,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.010990,-2.447356,0.010990,-0.686847,-0.010990,-0.057794,0.010990,0.000191,-0.010990,-1.778248,-0.032967,2.223812,-0.010990,0.477798,0.010990
24.7072,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.032967
24.7171,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,-0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.032967
24.7272,12.500000,45.000000,-0.032617,0.010990,1.742390,0.010990,-2.447356,0.010990,-0.686847,-0.010990,-0.057412,0.032967,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
24.7372,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.032967,-0.057412,0.010990,0.000191,-0.010990,-1.778248,-0.010990,2.223812,0.032967,0.477798,0.010990
24.7474,12.500000,45.000000,-0.032617,0.010990,1.742771,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000572,-0.032967,-1.778248,-0.032967,2.223812,0.032967,0.477798,-0.010990
24.7572,12.500000,45.000000,-0.032617,0.010990,1.742390,0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000572,0.032967,-1.778248,-0.010990,2.224194,0.010990,0.477798,0.010990
24.7671,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057794,-0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,-0.010990,0.477798,0.054947
24.7772,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.010990,-2.447356,-0.010990,-0.686847,-0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,-0.010990,0.477798,0.032967
24.7871,12.500000,45.000000,-0.032617,0.010990,1.742771,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
24.7971,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.032967,-0.057412,0.032967,0.000191,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
24.8071,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.010990,-2.447356,-0.010990,-0.686847,0.032967,-0.057412,0.032967,0.000191,-0.032967,-1.778248,0.032967,2.224194,0.010990,0.477798,0.010990
24.8170,12.500000,45.000000,-0.032617,0.010990,1.742390,0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.224194,0.010990,0.477798,-0.010990
24.8271,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.010990,-2.447356,0.032967,-0.686847,0.032967,-0.057412,0.010990,0.000572,0.032967,-1.778248,-0.032967,2.223812,-0.010990,0.477798,0.010990
24.8371,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.010990,-0.057794,-0.010990,0.000572,0.010990,-1.778248,0.010990,2.223812,0.010990,0.477798,0.032967
24.8471,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.032967,-2.447356,-0.010990,-0.686847,0.032967,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,-0.010990,0.477798,0.010990
24.8571,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.010990,-0.057794,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.032967,0.477798,0.010990
24.8671,12.500000,45.000000,-0.032617,0.032967,1.742390,-0.010990,-2.447356,-0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000572,0.010990,-1.778248,-0.010990,2.223812,-0.010990,0.477798,0.010990
24.8771,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.010990,-2.447356,0.032967,-0.686847,-0.032967,-0.057412,0.010990,0.000572,0.010990,-1.778248,0.010990,2.223812,0.010990,0.477798,0.010990
24.8871,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.032967,-0.686847,-0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,-0.010990,0.477798,-0.010990
24.8971,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.032967,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,0.010990
24.9071,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.010990,-2.447356,-0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000572,0.010990,-1.778248,-0.010990,2.223812,-0.010990,0.478180,0.032967
24.9171,12.500000,45.000000,-0.032617,0.032967,1.742390,0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057794,0.010990,0.000572,-0.010990,-1.778248,-0.010990,2.223812,0.032967,0.477798,0.010990
24.9271,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.478180,0.054947
24.9371,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.010990,-0.057794,0.032967,0.000572,0.010990,-1.778248,0.010990,2.223812,0.032967,0.477798,0.010990
24.9471,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,-0.010990,-0.057412,0.032967,0.000572,-0.010990,-1.778248,0.010990,2.223812,0.010990,0.477798,0.010990
24.9571,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057794,0.010990,0.000572,0.010990,-1.778248,-0.032967,2.223812,-0.010990,0.477798,0.010990
24.9671,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.010990,-2.447356,0.032967,-0.686847,0.010990,-0.057412,0.010990,0.000572,0.010990,-1.778248,-0.010990,2.224194,0.010990,0.477798,0.010990
24.9771,12.500000,45.000000,-0.032617,0.010990,1.742390,0.010990,-2.447356,0.010990,-0.686847,0.010990,-0.057794,0.010990,0.000572,0.032967,-1.778248,-0.010990,2.223812,0.032967,0.477798,-0.010990
24.9873,12.500000,45.000000,-0.032617,0.032967,1.742771,0.010990,-2.447356,0.010990,-0.687228,0.010990,-0.057412,0.010990,0.000572,-0.010990,-1.778248,0.010990,2.223812,0.010990,0.477798,0.010990
24.9971,12.500000,45.000000,-0.032617,-0.010990,1.742390,-0.010990,-2.447356,-0.010990,-0.686847,0.010990,-0.057412,0.032967,0.000572,0.032967,-1.778248,0.010990,2.223812,0.010990,0.477798,0.010990
25.0071,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,-0.010990,-0.057412,-0.010990,0.000572,0.010990,-1.778248,-0.010990,2.223812,0.010990,0.477798,-0.010990
25.0171,12.500000,45.000000,-0.032617,0.010990,1.742390,-0.032967,-2.447356,0.010990,-0.686847,0.032967,-0.057412,0.010990,0.000572,-0.032967,-1.778248,-0.032967,2.223812,0.032967,0.477798,0.010990
25.0271,12.500000,45.000000,-0.032617,0.010990,1.742390,0.010990,-2.447356,-0.010990,-0.686847,0.010990,-0.057412,0.010990,0.000572,-0.010990,-1.778248,0.010990,2.223812,0.010990,0.477798,-0.010990
